"gene","logFC","log.p.value","log.FDR","std.logFC","cellType.target","rank_marker","anno_logFC"
"AL033504",0.628441269078788,-1639.82285980224,-1630.78871976005,1.28022343323309,"Human_CALCR LHX8",4," std logFC = 1.28"
"SAMD5",0.633427671982691,-1568.6956832751,-1559.88468678423,1.25158533949261,"Human_CALCR LHX8",5," std logFC = 1.252"
"LINC01497",0.131696245674161,-1493.3575946718,-1484.72891973772,1.22056987333067,"Human_CALCR LHX8",6," std logFC = 1.221"
"GAD2",0.685866183385677,-1448.58906002457,-1440.11453577031,1.20178535806231,"Human_CALCR LHX8",7," std logFC = 1.202"
"PWRN1",0.710408764044598,-1438.3742726371,-1430.03327977548,1.1974606545889,"Human_CALCR LHX8",8," std logFC = 1.197"
"LHX8",0.058107876251029,-1390.81649034894,-1382.59328052297,1.17712968604543,"Human_CALCR LHX8",9," std logFC = 1.177"
"QRFPR",0.20057317198124,-1379.48954362817,-1371.37169431786,1.17223860516135,"Human_CALCR LHX8",10," std logFC = 1.172"
"SCN5A",0.290998715662641,-1373.17739203618,-1365.15485290568,1.16950461646385,"Human_CALCR LHX8",11," std logFC = 1.17"
"CACNA2D2",0.349363750658533,-1347.39268194814,-1339.45715419462,1.15827343574891,"Human_CALCR LHX8",12," std logFC = 1.158"
"SLC5A8",0.338168359431286,-1263.81566546203,-1255.96018041619,1.12114183695544,"Human_CALCR LHX8",13," std logFC = 1.121"
"PLCB4",0.670649971876622,-1233.54008520299,-1225.7587081293,1.10740125837657,"Human_CALCR LHX8",14," std logFC = 1.107"
"SLC35F4",0.642427747799186,-1231.84502397329,-1224.13263977109,1.10662718497028,"Human_CALCR LHX8",15," std logFC = 1.107"
"BTBD11",0.506748860720525,-1216.2218602127,-1208.57401453163,1.09946836609418,"Human_CALCR LHX8",16," std logFC = 1.099"
"ANK1",0.439154122526005,-1149.45457545617,-1141.86735439692,1.06836275841697,"Human_CALCR LHX8",17," std logFC = 1.068"
"BCL11A",0.516956460961248,-1127.02031949188,-1119.49025684647,1.05771634952533,"Human_CALCR LHX8",18," std logFC = 1.058"
"STAT4",0.457625762966883,-1108.92623352974,-1101.4502381056,1.0490548152696,"Human_CALCR LHX8",19," std logFC = 1.049"
"NHS",0.626752509493376,-1056.95501701524,-1049.53031488549,1.02378897079604,"Human_CALCR LHX8",20," std logFC = 1.024"
"GABRG3",0.694349724128869,-1042.90731260098,-1035.5314006354,1.01685700623798,"Human_CALCR LHX8",21," std logFC = 1.017"
"ANKRD55",0.493618014190249,-1013.32345093948,-1005.99405898953,1.00210899282831,"Human_CALCR LHX8",22," std logFC = 1.002"
"TMEM196",0.516230001841912,-1012.39659323902,-1005.11165305165,1.00164359001825,"Human_CALCR LHX8",23," std logFC = 1.002"
"GAD1",0.534757363306529,-1003.94180922949,-996.699428656531,0.99738861177004,"Human_CALCR LHX8",24," std logFC = 0.997"
"VAT1L",0.555454740629673,-964.956332805406,-957.754774226967,0.977539718045584,"Human_CALCR LHX8",25," std logFC = 0.978"
"RERG",0.587461521434868,-961.654500968938,-954.492163103653,0.97584089620358,"Human_CALCR LHX8",26," std logFC = 0.976"
"HTR2C",0.634681829484489,-941.905328450351,-934.780730913048,0.965620019763244,"Human_CALCR LHX8",27," std logFC = 0.966"
"AC087463",0.285299721344032,-934.447915891092,-927.35968599796,0.961733484957425,"Human_CALCR LHX8",28," std logFC = 0.962"
"LHFPL3",0.679431372156621,-911.316897627435,-904.263759054114,0.949581433380021,"Human_CALCR LHX8",29," std logFC = 0.95"
"ZNF385D",0.60215425932213,-857.734503458099,-850.715266436454,0.920840815312787,"Human_CALCR LHX8",30," std logFC = 0.921"
"GRIK3",0.46359577644446,-856.501186847794,-849.514739648972,0.920169131687807,"Human_CALCR LHX8",31," std logFC = 0.92"
"SCN9A",0.542317696918768,-835.169096289869,-828.214397789361,0.90847574985453,"Human_CALCR LHX8",32," std logFC = 0.908"
"PLA2R1",0.36061515632636,-828.105266387125,-821.181339545284,0.904571583100717,"Human_CALCR LHX8",33," std logFC = 0.905"
"TRMT9B",0.509928248694548,-827.635842961331,-820.741769082641,0.9043115583663,"Human_CALCR LHX8",34," std logFC = 0.904"
"PCDH11X",0.623248986140625,-812.260391072343,-805.395304730525,0.895754543441938,"Human_CALCR LHX8",35," std logFC = 0.896"
"SDK2",0.410391829614784,-794.761472363697,-787.924556898846,0.885918851813115,"Human_CALCR LHX8",36," std logFC = 0.886"
"LINC02082",0.222022504469828,-793.90553254897,-787.096016058307,0.885435047587202,"Human_CALCR LHX8",37," std logFC = 0.885"
"GLRA3",0.484651181783396,-776.670059719396,-769.887211475815,0.875638145939815,"Human_CALCR LHX8",38," std logFC = 0.876"
"KLHL1",0.401243839463879,-761.870566148948,-755.113693391771,0.867140666870207,"Human_CALCR LHX8",39," std logFC = 0.867"
"DLX6-AS1",0.46965248821266,-758.393755527959,-751.662200578765,0.865132683036038,"Human_CALCR LHX8",40," std logFC = 0.865"
"KIAA1211",0.564553942670367,-744.072727705703,-737.3658653691,0.856813848838363,"Human_CALCR LHX8",41," std logFC = 0.857"
"AC004805",0.316307855127607,-741.405664216602,-734.722899431578,0.855255961334645,"Human_CALCR LHX8",42," std logFC = 0.855"
"GRIP2",0.331589284229027,-723.564974900553,-716.905740612939,0.844763418195945,"Human_CALCR LHX8",43," std logFC = 0.845"
"UNC5D",0.621963695278728,-720.131172412746,-713.494927643358,0.842729416590662,"Human_CALCR LHX8",44," std logFC = 0.843"
"LRCH1",0.506888810586727,-692.716716636608,-686.102944723071,0.826316849632541,"Human_CALCR LHX8",45," std logFC = 0.826"
"SCG2",0.396742599651224,-691.648893460622,-685.057100453804,0.82567117079223,"Human_CALCR LHX8",46," std logFC = 0.826"
"AC112178",0.0577839234995332,-680.381498372432,-673.811211570835,0.818828073448336,"Human_CALCR LHX8",47," std logFC = 0.819"
"MRAP2",0.365023604101069,-675.618501254215,-669.069267861816,0.815918608780304,"Human_CALCR LHX8",48," std logFC = 0.816"
"KLHL29",0.487293007212171,-673.433260057912,-666.904645952716,0.814580388742693,"Human_CALCR LHX8",49," std logFC = 0.815"
"DNAH14",0.49865274776037,-665.693982461086,-659.185571063207,0.809823689882937,"Human_CALCR LHX8",50," std logFC = 0.81"
"BAIAP3",0.375995408484258,-658.633610869828,-652.145002099245,0.805460498916246,"Human_CALCR LHX8",51," std logFC = 0.805"
"CRHR2",0.145952825231199,-657.542848816206,-651.07365813148,0.804784380018212,"Human_CALCR LHX8",52," std logFC = 0.805"
"TRPC7",0.175814304449637,-646.255589649714,-639.805447159959,0.797755227680893,"Human_CALCR LHX8",53," std logFC = 0.798"
"HPGD",0.162624913141681,-636.258946798855,-629.827496442112,0.791479224886242,"Human_CALCR LHX8",54," std logFC = 0.791"
"FRMD3",0.458389837324392,-630.377941038985,-623.964839820911,0.787764386059271,"Human_CALCR LHX8",55," std logFC = 0.788"
"AC021439",0.25274824638846,-623.752974591597,-617.357891879025,0.78355912524039,"Human_CALCR LHX8",56," std logFC = 0.784"
"STXBP5-AS1",0.479567639714545,-620.425620295556,-614.048237160083,0.781438762032605,"Human_CALCR LHX8",57," std logFC = 0.781"
"SNRPN",0.517024547592578,-619.543294132459,-613.183302739698,0.780875559506863,"Human_CALCR LHX8",58," std logFC = 0.781"
"GABRG1",0.407229370025586,-611.666909670395,-605.324012710994,0.775830338259315,"Human_CALCR LHX8",59," std logFC = 0.776"
"NPNT",0.312432410172422,-605.811605980688,-599.485516139603,0.772058957262797,"Human_CALCR LHX8",60," std logFC = 0.772"
"AC087463",0.171346862752158,-599.071936424295,-592.762375885161,0.767695662050929,"Human_CALCR LHX8",61," std logFC = 0.768"
"DMKN",0.144490509527109,-588.012528783642,-581.71922876538,0.760483000591684,"Human_CALCR LHX8",62," std logFC = 0.76"
"ZNF804A",0.520330334510509,-586.977656160676,-580.70035648376,0.759804675458518,"Human_CALCR LHX8",63," std logFC = 0.76"
"VSNL1",0.466508264805865,-586.917230813791,-580.655679493843,0.759765050413027,"Human_CALCR LHX8",64," std logFC = 0.76"
"ECEL1",0.0402023194496313,-585.841848632361,-579.595801498949,0.759059511873992,"Human_CALCR LHX8",65," std logFC = 0.759"
"RAB3C",0.491483955022191,-577.510724150279,-571.279944488998,0.75357183539196,"Human_CALCR LHX8",66," std logFC = 0.754"
"PIP5K1B",0.476013057540059,-570.333704166571,-564.117962382655,0.748812980516441,"Human_CALCR LHX8",67," std logFC = 0.749"
"KCNB2",0.494095507342586,-568.793397231418,-562.592470533287,0.747787808792502,"Human_CALCR LHX8",68," std logFC = 0.748"
"RPH3A",0.415075128555512,-563.589977882527,-557.403649983817,0.744314436357751,"Human_CALCR LHX8",69," std logFC = 0.744"
"GRM8",0.443043322530844,-553.052932842149,-546.880993680891,0.737231966557286,"Human_CALCR LHX8",70," std logFC = 0.737"
"DCX",0.408165720687311,-543.60611439465,-537.448359868385,0.730825449957039,"Human_CALCR LHX8",71," std logFC = 0.731"
"SV2C",0.37090719751628,-541.763310046039,-535.619541761748,0.729569330891336,"Human_CALCR LHX8",72," std logFC = 0.73"
"KIAA1217",0.482902061396353,-538.8480629773,-532.718088015142,0.727577880497006,"Human_CALCR LHX8",73," std logFC = 0.728"
"NRSN1",0.425425766553776,-531.956720608893,-525.84035129879,0.722849031965281,"Human_CALCR LHX8",74," std logFC = 0.723"
"SHISAL2B",0.062580075471128,-531.716864172803,-525.613917883032,0.722683898792483,"Human_CALCR LHX8",75," std logFC = 0.723"
"SLC8A3",0.416399718210539,-530.362128166558,-524.272427103538,0.721750516366361,"Human_CALCR LHX8",76," std logFC = 0.722"
"ELAVL2",0.41437781830547,-528.682836945177,-522.606207963724,0.720591886074234,"Human_CALCR LHX8",77," std logFC = 0.721"
"THSD7B",0.360473774692892,-523.626359865489,-517.562634288872,0.717092133828419,"Human_CALCR LHX8",78," std logFC = 0.717"
"IQSEC3",0.386795133772257,-522.99293795508,-516.94195140424,0.716652546893189,"Human_CALCR LHX8",79," std logFC = 0.717"
"CEP112",0.470988962203646,-517.571985124117,-511.533577355484,0.712879657212114,"Human_CALCR LHX8",80," std logFC = 0.713"
